office,1242
yeah,4984
hey,118
what,2749
s,1885
up,4912
jules,4903
driver,2891
is,4345
m,1205
la,1570
he,2738
s,1885
not,3759
answeringany,4685
of,3437
my,4022
texts,4841
i,4827
know,3505
you,2676
drovejules,4672
yesterday,2892
and,2750
i,4827
didn,2202
t,1202
hearany,3523
complaints,2380
so,1724
can,2975
you,2676
pick,840
her,4415
upthis,2161
morning,2649
sure,5017
you,2676
know,3505
where,654
she,4530
lives,584
i,4827
was,686
there,2599
yesterday,2892
okay,3677
so,1724
you,2676
remember,578
yeah,4984
and,2750
you,2676
re,4892
hearing,1208
me,1417
right,3782
loud,4092
and,2750
clear,5172
boss,4825
okay,3677
so,1724
be,1411
there,2599
at,4187
7:45,4574
ring,5128
the,2332
bell,1237
and,2750
walk,2134
away,3683
she,4530
ll,4000
know,3505
it,3838
s,1885
you,2676
ring,5128
bell,1237
walk,2134
away,3683
got,4393
it,3838
oh,3629
walk,2134
away,3683
hang,3347
on,537
i,4827
m,1205
comin,5126
hi,586
here,2777
for,2089
jules,4903
uh,3009
yeah,4984
hi,586
sorry,4428
i,4827
ll,4000
wait,313
in,4511
the,2332
car,1517
uh,3009
she,4530
s,1885
on,537
a,4454
call,371
do,526
you,2676
wanna,5136
come,3172
in,4511
i,4827
just,1504
made,3599
some,823
coffee,576
could,4780
be,1411
a,4454
while,3280
i,4827
m,1205
ivlatt,5150
ben,291
whittaker,111
good,3369
to,3985
meet,1764
you,2676
come,3172
on,537
in,4511
uh,3009
legos,2585
everywhere,3181
so,1724
watch,2715
your,4638
step,2793
sure,5017
maybe,137
feature,330
somebloggers,4519
on,537
the,2332
homepage,3754
have,2744
a,4454
seat,3217
ben,291
hey,118
paige,1014
this,2539
is,4345
ben,291
he,2738
works,38
with,4411
mommy,1083
hi,586
hi,586
i,4827
m,1205
playingprincess,3831
memory,2902
game,2429
oh,3629
yeah,4984
looks,2876
likeyou,4256
re,4892
about,994
to,3985
win,144
so,1724
you,2676
re,4892
jules,4903
new,689
driver,2891
no,4257
actually,42
i,4827
m,1205
her,4415
intern,1406
that,2341
s,1885
hysterical,946
you,2676
know,3505
what,2749
an,2530
intern,1406
is,4345
no,4257
that,2341
s,1885
okay,3677
everyonethinks,424
it,3838
s,1885
hysterical,946
hey,118
matt,2809
did,878
morning,2649
morning,2649
is,4345
that,2341
all,2866
dry,3634
cleaning,2807
these,2691
three,4442
are,4990
these,2691
two,3249
are,4990
laundry,1090
and,2750
uh,3009
this,2539
button,3187
this,2539
button,3187
is,4345
missing,4973
i,4827
mean,4469
it,3838
s,1885
loose,3304
so,1724
okay,3677
if,1252
they,3422
could,4780
just,1504
thanks,3694
you,2676
got,4393
it,3838
hey,118
and,2750
honey,346
uh,3009
before,356
you,2676
leave,12
just,1504
gotta,4521
go,1194
overa,3220
couple,113
things,4166
okay,3677
look,400
who,3050
i,4827
found,3776
yay,289
he,2738
was,686
in,4511
your,4638
hamper,4121
thank,2683
you,2676
matty,4744
did,878
an,2530
atf,3081
boxarrive,1087
for,2089
me,1417
on,537
the,2332
table,2116
uh,3009
i,4827
thinki,1602
ll,4000
just,1504
wait,313
out,3592
ben,291
you,2676
want,4405
a,4454
raisin,1067
thank,2683
you,2676
okay,3677
so,1724
tonight,3960
you,2676
re,4892
working,3334
are,4990
you,2676
listening,3492
or,4225
did,878
i,4827
lose,857
you,2676
ben,291
is,4345
she,4530
listening,3492
i,4827
am,3230
totally,3321
listening,3492
i,4827
ordered,646
some,823
stuffto,1536
check,817
on,537
how,2397
it,3838
arrived,2054
not,3759
great,3811
by,742
the,2332
way,2519
go,1194
on,537
tonight,3960
yeah,4984
okay,3677
you,2676
re,4892
working,3334
so,1724
paige,1014
and,2750
i,4827
are,4990
gonna,1086
goto,849
my,4022
mom,829
s,1885
for,2089
dinner,471
after,607
school,1414
sruby,1961
s,1885
birthday,2971
party,763
and,2750
what,2749
about,994
next,1624
monday,1228
do,526
you,2676
know,3505
yetif,3098
we,1778
can,2975
go,1194
to,3985
dinnerwith,3021
robbie,2196
and,2750
annie,3374
oh,3629
i,4827
m,1205
so,1724
slammed,2953
next,1624
week,1432
i,4827
m,1205
sorry,4428
if,1252
you,2676
wanna,5136
go,1194
i,4827
ll,4000
make,4340
it,3838
when,3912
was,686
it,3838
oh,3629
my,4022
god,2916
monday,1228
okay,3677
i,4827
m,1205
sorry,4428
i,4827
was,686
fixatedon,122
this,2539
tissue,85
paper,163
i,4827
will,483
be,1411
there,2599
okay,3677
thank,2683
you,2676
for,2089
the,2332
coffee,576
thanks,3694
for,2089
letting,3621
me,1417
play,2291
sorry,4428
i,4827
ll,4000
meet,1764
you,2676
in,4511
the,2332
car,1517
actually,42
i,4827
have,2744
to,3985
go,1194
come,3172
on,537
sweetie,3784
ben,291
we,1778
re,4892
gonna,1086
drop,670
paigeat,1810
school,1414
okay,3677
here,2777
we,1778
go,1194
let,2685
s,1885
do,526
it,3838
kiss,2747
daddy,3055
goodbye,3224
hey,118
wait,313
you,2676
forgot,3766
your,4638
doggy,738
matt,2809
seems,2955
likea,4850
terrific,1027
guy,4216
hmm,575
oh,3629
sorry,4428
didn,2202
t,1202
mean,4469
to,3985
interrupt,869
uh,3009
that,2341
s,1885
okay,3677
i,4827
agree,3232
he,2738
is,4345
who,3050
the,2332
dad,4453
that,2341
s,1885
what,2749
the,2332
other,4643
kidscall,128
mattbecause,1881
he,2738
s,1885
the,2332
only,350
dadin,1732
a,4454
sea,1859
of,3437
moms,1223
i,4827
ve,4745
read,4537
aboutthese,1808
househusbands,4221
it,3838
s,1885
interesting,2906
how,2397
thatall,5005
worked,4018
just,1504
now,2298
they,3422
actually,42
prefer,3057
to,3985
becalled,4889
stay,541
at,4187
home,1243
dads,390
oh,3629
sorry,4428
did,878
not,3759
know,3505
that,2341
well,3996
it,3838
s,1885
very,4293
admirable,1880
he,2738
s,1885
a,4454
real21,3338
st,1699
century,958
father,1577
he,2738
is,4345
he,2738
actually,42
had,1674
a,4454
great,3811
jobin,2566
marketing,2246
but,3170
um,117
whenabout,1264
the,2332
fit,1719
took,5080
off,2014
he,2738
left,1894
to,3985
be,1411
a,4454
full,3029
time,2404
dad,4453
totally,3321
saved,2966
our,1022
butts,238
oh,3629
we,1778
re,4892
here,2777
big,3377
girl,3435
i,4827
do,526
thisin,2268
the,2332
cafeteriato,3320
my,4022
lunch,3356
friends,1288
when,3912
they,3422
re,4892
don,4546
t,1202
looking,1404
you,2676
do,526
that,2341
hey,118
jules,4903
hi,586
nice,51
to,3985
see,4287
you,2676
here,2777
hi,586
uh,3009
not,3759
sureif,4905
you,2676
got,4393
our,1022
e,4046
mail,1556
but,3170
we,1778
re,4892
doinga,4191
fiesta,3279
lunch,3356
next,1624
friday,1154
and,2750
we,1778
thought,4806
you,2676
couldbring,3781
the,2332
guacamoleuh,2497
you,2676
probably,998
won,4461
t,1202
havetime,2972
to,3985
make,4340
it,3838
so,1724
you,2676
can,2975
buy,5097
it,3838
which,5002
is,4345
fine,4260
enough,167
for,2089
18,378
no,4257
i,4827
can,2975
make,4340
it,3838
it,3838
s,1885
not,3759
a,4454
problem,3534
great,3811
matt,2809
can,2975
bring,1421
it,3838
totally,3321
bye,1476
all,2866
right,3782
have,2744
a,4454
great,3811
day,88
sweet,954
pea,3873
have,2744
fun,222
atruby,3027
s,1885
party,763
okay,3677
mommy,1083
do,526
you,2676
knowhow,1209
to,3985
make,4340
guacamole,538
yes,1232
i,4827
do,526
really,4008
well,3996
in,4511
fact,4975
we,1778
re,4892
gonna,1086
make,4340
it,3838
together,2976
and,2750
after,607
that,2341
we,1778
ll,4000
havea,2275
mother,674
daughter,2401
dance,1882
party,763
hey,118
maddie,3297
what,2749
s,1885
up,4912
bipolar,1855
oh,3629
my,4022
god,2916
come,3172
here,2777
oh,3629
i,4827
love,3464
you,2676
big,3377
girl,3435
i,4827
love,3464
you,2676
too,1800
god,2916
taking,152
the,2332
high,2492
roadis,1399
exhausting,297
ll,4000
s,1885
2015,570
are,4990
we,1778
really,4008
still,554
criticalof,1364
working,3334
moms,1223
seriously,2930
still,554
i,4827
m,1205
sorry,4428
that,2341
was,686
all,2866
rhetorical,2556
there,2599
s,1885
no,4257
need,1860
to,3985
respond,3622
wasn,3065
t,1202
going,4846
to,3985
oh,3629
ben,291
i,4827
wanna,5136
stop,3928
by,742
the,2332
warehouse,2786
480,600
greenpoint,1355
sure,5017
no,4257
no,4257
no,4257
you,2676
wanna,5136
make,4340
a,4454
right,3782
9th,987
to,3985
hamiltonto,3415
the,2332
expressway,4666
uh,3009
i,4827
think,1770
we,1778
should,4429
take4th,2402
to,3985
flatbush,1940
much,63
faster,24
it,3838
won,4461
t,1202
be,1411
by,742
12,2819
minutes,487
at,4187
least,4398
can,2975
i,4827
try,698
i,4827
apologize,835
no,4257
need,1860
try,698
to,3985
line,1056
the,2332
dots,4875
upthe,2193
best,3521
you,2676
can,2975
and,2750
then,1837
okay,3677
pull,3538
this,2539
over,3966
if,1252
you,2676
can,2975
try,698
to,3985
pull,3538
this,2539
towards,2946
you,2676
holding,1465
it,3838
on,537
the,2332
outside,4475
good,3369
meeting,555
you,2676
let,2685
me,1417
know,3505
if,1252
you,2676
need,1860
anything,1683
thank,2683
you,2676
okay,3677
so,1724
thenput,1631
that,2341
on,537
lightly,1633
put,2944
it,3838
down,3858
with,4411
two,3249
secure,632
it,3838
our,1022
package,1947
should,4429
feel,718
likethey,1035
re,4892
getting,2156
a,4454
little,4505
giftthat,4135
they,3422
boughtfor,4554
themselves,3159
it,3838
s,1885
open,2462
ben,291
wow,3623
come,3172
on,537
in,4511
didn,2202
t,1202
expect,4445
this,2539
yeah,4984
i,4827
like,1657
to,3985
think,1770
of,3437
itas,193
a,4454
little,4505
bit,5103
of,3437
paradise,123
can,2975
i,4827
interest,2810
youin,2486
a,4454
back,2112
rub,4807
oh,3629
no,4257
thanks,3694
i,4827
just,1504
came,334
bybecause,1676
i,4827
found,3776
outi,3590
have,2744
to,3985
work,3018
late,1526
oh,3629
then,1837
no,4257
dinner,471
tonight,3960
sorry,4428
i,4827
was,686
reallylooking,4076
forward,223
to,3985
it,3838
but,3170
i,4827
m,1205
hopingwe,19
can,2975
pick,840
another,801
night,596
of,3437
course,3239
come,3172
sit,3643
down,3858
let,2685
me,1417
have,2744
your,4638
jacket,3943
just,1504
for,2089
a,4454
minute,282
come,3172
on,537
relax,4114
okay,3677
how,2397
abouta,2845
foot,2293
massage,4536
during,2111
office,1242
hours,1233
yeah,4984
that,2341
s,1885
kind,2143
ofthe,4739
point,1480
may,2631
i,4827
well,3996
okay,3677
it,3838
s,1885
already,365
pretty,769
good,3369
all,2866
i,4827
ve,4745
doneis,2412
take,1079
off,2014
your,4638
sock,4154
well,3996
no,4257
one,3313
s,1885
everdone,3988
that,2341
better,4998
okay,3677
just,1504
relax,4114
close,1605
your,4638
eyes,216
put,2944
your,4638
head,285
back,2112
so,1724
when,3912
would,4443
youlike,720
to,3985
reschedule,4038
tomorrow,3002
can,2975
t,1202
tomorrow,3002
what,2749
about,994
saturday,975
good,3369
oh,3629
god,2916
this,2539
is,4345
enormously,516
satisfying,1438
what,2749
timeshould,2249
i,4827
pick,840
you,2676
up,4912
noon,4709
i,4827
love,3464
daytime,2979
dates,2790
lunch,3356
perfect,2426
it,3838
s,1885
sooner,1649
so,1724
how,2397
s,1885
it,3838
going,4846
how,2397
s,1885
jules,4903
yeah,4984
i,4827
mean,4469
she,4530
workson,3578
all,2866
cylinders,4741
all,2866
the,2332
time,2404
doesn,1751
t,1202
stop,3928
doesn,1751
t,1202
sleep,1296
never,4450
see,4287
her,4415
eat,3364
maybe,137
it,3838
s,1885
goodthat,2113
i,4827
m,1205
here,2777
you,2676
know,3505
i,4827
hope,3176
i,4827
can,2975
help,650
heni,1300
knew,977
you,2676
weregonna,2919
be,1411
a,4454
good,3369
guy,4216
i,4827
knew,977
it,3838
try,698
to,3985
relax,4114
oh,3629
oh,3629
my,4022
god,2916
i,4827
m,1205
sorry,4428
i,4827
m,1205
leaving,929
i,4827
m,1205
leaving,929
sorry,4428
don,4546
t,1202
stop,3928
i,4827
m,1205
leaving,929
oh,3629
my,4022
shoe,488
sorry,4428
so,1724
i,4827
don,4546
t,1202
know,3505
kid,2049
this,2539
leasedoesn,1973
t,1202
look,400
so,1724
hot,30
to,3985
me,1417
three,4442
month,4707
security,2073
deposit,29
you,2676
must,688
reallylove,227
this,2539
place,5171
no,4257
it,3838
s,1885
horrible,3704
uh,3009
but,3170
i,4827
can,2975
get,3316
in,4511
this,2539
week,1432
well,3996
if,1252
i,4827
were,3637
you,2676
i,4827
d,3195
keep,3028
looking,1404
okay,3677
hey,118
lewis,5163
what,2749
s,1885
up,4912
i,4827
ve,4745
never,4450
seen,4956
you,2676
so,1724
awake,3888
i,4827
was,686
just,1504
asked,4986
to,3985
deliverthis,741
huge,3265
order,4913
to,3985
tribeca,3391
and,2750
i,4827
think,1770
it,3838
s,1885
tojay,3164
z,3770
s,1885
apartment,3138
i,4827
m,1205
not,3759
kidding,3667
look,400
it,3838
says,4233
s,1885
carter,932
i,4827
m,1205
a,4454
little,4505
freaked,3190
out,3592
i,4827
don,4546
t,1202
know,3505
who,3050
that,2341
is,4345
but,3170
is,4345
this,2539
someoneyou,999
want,4405
to,3985
impress,4659
this,2539
is,4345
a,4454
genius,1429
ben,291
whoa,4587
what,2749
if,1252
beyoncopens,342
the,2332
door,3193
oh,3629
my,4022
god,2916
okay,3677
now,2298
i,4827
knowwho,1435
you,2676
re,4892
talking,4623
about,994
well,3996
maybe,137
you,2676
should,4429
put,2944
ona,2869
proper,162
shirt,947
with,4411
a,4454
collar,4667
a,4454
collar,4667
these,2691
are,4990
hip,2036
hop,4533
people,4844
dress,4112
to,3985
impress,4659
lewis,5163
go,1194
to,3985
the,2332
rack,3662
finda,4125
boyfriend,4127
shirt,947
that,2341
fits,280
bring,1421
the,2332
hair,4379
downif,764
you,2676
can,2975
tuck,4989
in,4511
the,2332
shirt,947
why,4231
doesn,1751
t,1202
anybodytuck,4636
anything,1683
in,4511
anymore,789
i,4827
m,1205
asking,1329
you,2676
okay,3677
okay,3677
benjamin,4768
we,1778
made,3599
some,823
progress,1195
very,4293
big,3377
dayfor,2477
the,2332
intern,1406
team,557
it,3838
was,686
great,3811
i,4827
mean,4469
she,4530
yelled,4974
at,4187
me,1417
but,3170
she,4530
yells,755
at,4187
meall,651
the,2332
time,2404
too,1800
right,3782
it,3838
was,686
communication,1765
yeah,4984
it,3838
was,686
a,4454
breakthrough,3198
yeah,4984
whoo,1827
oh,3629
you,2676
want,4405
one,3313
too,1800
okay,3677
yeah,4984
okay,3677
boys,3216
i,4827
m,1205
possibly,5119
meeting,555
jay,2371
zand/or,2331
beyonc,1158
and,2750
i,4827
m,1205
in,4511
a,4454
blouse,909
wear,1905
it,3838
dude,2242
it,3838
s,1885
an,2530
improvement,978
not,3759
true,2186
big,3377
one,3313
i,4827
hate,717
eating,1251
alone,604
so,1724
do,526
i,4827
you,2676
know,3505
you,2676
don,4546
t,1202
actuallyhave,1628
to,3985
keep,3028
doing,3607
that,2341
well,3996
force,1348
of,3437
habit,2986
here,2777
you,2676
go,1194
swipedthese,2595
from,1139
the,2332
tech,1717
fridge,2282
oh,3629
nice,51
going,4846
you,2676
want,4405
a,4454
slice,1941
sure,5017
thanks,3694
cheers,4631
cheers,4631
i,4827
noticed,1906
a,4454
couple,113
hours,1233
ago,3076
you,2676
had,1674
a,4454
meeting,555
withanother,931
possible,2043
ceo,1548
i,4827
saw,1956
him,4606
arrive,3898
how,2397
d,3195
that,2341
go,1194
it,3838
was,686
going,4846
welluntil,2322
he,2738
called,2176
us,349
i,4827
believe,2159
the,2332
termhe,4123
used,1052
was,686
a,4454
chick,1586
site,2416
and,2750
i,4827
didn,2202
t,1202
hearanything,2463
he,2738
said,5122
after,607
that,2341
apparently,465
selling,3293
clothesmakes,3498
us,349
a,4454
chick,1586
site,2416
i,4827
mean,4469
really,4008
how,2397
is,4345
this,2539
not,3759
legit,4677
i,4827
couldn,784
t,1202
agree,3232
more,430
i,4827
find,504
that,2341
surprising,492
really,4008
sexism,4369
in,4511
business,3855
so,1724
what,2749
did,878
you,2676
do,526
for,2089
work,3018
ben,291
before,356
you,2676
retired,4107
i,4827
was,686
a,4454
vp,1313
for,2089
dex,1040
one,3313
phonebooks,2692
i,4827
was,686
in,4511
charge,951
of,3437
printing,4019
and,2750
before,356
that,2341
i,4827
ransales,4564
and,2750
advertising,333
big,3377
jobs,4472
wasn,3065
t,1202
this,2539
a,4454
factory,2279
thatused,2265
to,3985
make,4340
phonebooks,2692
no,4257
what,2749
yeah,4984
what,2749
this,2539
is,4345
where,654
you,2676
worked,4018
for,2089
almost,1964
40,4548
years,3679
oh,3629
yeah,4984
for,2089
twenty,2443
some,823
yearsi,1878
sat,839
right,3782
by,742
that,2341
window,4674
that,2341
was,686
my,4022
office,1242
it,3838
was,686
a,4454
few,2305
steps,5069
upbackthenand,4997
we,1778
could,4780
look,400
outover,3403
the,2332
whole,3231
factory,2279
our,1022
printing,4019
presseswere,1323
in,4511
that,2341
corner,619
that,2341
s,1885
why,4231
the,2332
floordips,2437
back,2112
there,2599
no,4257
way,2519
i,4827
know,3505
everything,1383
aboutthis,5047
building,2122
or,4225
used,1052
to,3985
you,2676
know,3505
the,2332
sycamores,46
on,537
theother,4058
side,4590
of,3437
the,2332
building,2122
yeah,4984
the,2332
big,3377
ones,1531
yeah,4984
the,2332
big,3377
ones,1531
i,4827
love,3464
them,4886
yeah,4984
i,4827
rememberthe,4306
day,88
they,3422
were,3637
planted,2586
is,4345
it,3838
totally,3321
weirdbeing,4804
back,2112
here,2777
well,3996
it,3838
feelslike,3503
home,1243
lt,3818
sremodeled,2728
but,3170
home,1243
so,1724
you,2676
re,4892
on,537
facebook,1589
huh,893
well,3996
i,4827
ve,4745
beentrying,623
to,3985
figure,3663
it,3838
out,3592
i,4827
joined,2727
about,994
10,2126
minutes,487
ago,3076
well,3996
better,4998
late,1526
than,4649
never,4450
do,526
you,2676
want,4405
some,823
help,650
i,4827
d,3195
love,3464
some,823
but,3170
really,4008
you,2676
ve,4745
gotbetter,733
things,4166
to,3985
do,526
no,4257
i,4827
need,1860
a,4454
diversion,2610
you,2676
have,2744
a,4454
photo,4836
of,3437
yourself,4898
no,4257
i,4827
need,1860
one,3313
uh,3009
if,1252
you,2676
wanna,5136
look,400
upall,2698
those,4861
hotties,4258
fromhigh,4580
school,1414
you,2676
do,526
say,4542
cheese,56
cheese,56
that,2341
is,4345
cute,631
okay,3677
i,4827
just,1504
needto,4010
send,3449
that,2341
to,3985
you,2676
uh,3009
all,2866
right,3782
so,1724
there,2599
areall,935
these,2691
questionsfor,3269
your,4638
profile,3721
that,2341
you,2676
cananswer,3397
if,1252
you,2676
want,4405
to,3985
or,4225
not,3759
like,1657
religious,995
views,4291
political,3346
views,4291
people,4844
who,3050
inspire,2056
you,2676
jules,4903
ostini,5155
m,1205
not,3759
trying,2231
tobrown,177
nose,2648
you,2676
but,3170
i,4827
ve,4745
been,1213
in,4511
businessa,1064
long,1156
timeand,2433
i,4827
ve,4745
never,4450
run,1148
acrossanyone,3661
quite,2839
like,1657
you,2676
you,2676
do,526
inspire,2056
jules,4903
i,4827
just,1504
knew,977
at,4187
the,2332
end,4526
of,3437
the,2332
day,88
that,2341
a,4454
womanwith,1389
a,4454
glass,1306
of,3437
wineand,130
a,4454
laptophad,925
real,287
shopping,4798
potential,2309
and,2750
if,1252
you,2676
could,4780
actuallypromise,3473
herthings,3372
would,4443
fit,1719
see,4287
that,2341
s,1885
what,2749
i,4827
mean,4469
okay,3677
mmm,1935
you,2676
have,2744
a,4454
favorite,3089
quote,2064
i,4827
do,526
you,2676
re,4892
never,4450
wrongto,2389
do,526
the,2332
right,3782
thing,4821
who,3050
said,5122
that,2341
you,2676
yeah,4984
but,3170
i,4827
m,1205
pretty,769
suremark,4725
twain,2411
said,5122
it,3838
first,1374
okay,3677
favorite,3089
music,2711
uh,3009
jeez,5079
sam,4734
cooke,2934
one,3313
of,3437
my,4022
all,2866
time,2404
favorites,4105
love,3464
miles,6
davis,1400
billie,2908
holiday,4065
oh,3629
she,4530
was,686
great,3811
right,3782
i,4827
mean,4469
she,4530
could,4780
just,1504
like,1657
transport,328
you,2676
oh,3629
yeah,4984
okay,3677
books,39
love,3464
clancy,1485
ludlum,1221
crazy,824
about,994
harry,3020
potter,4847
matt,2809
loves,1057
harry,3020
potten,335
too,1800
oh,3629
yeah,4984
yeah,4984
he,2738
like,1657
read,4537
themall,5063
the,2332
week,1432
they,3422
came,334
out,3592
ah,3603
well,3996
me,1417
too,1800
um,117
okay,3677
what,2749
s,1885
yourrelationship,3565
status,3286
are,4990
you,2676
married,3506
single,4318
widoweri,506
m,1205
sorry,4428
i,4827
think,1770
we,1778
shouldjust,332
say,4542
single,4318
then,1837
yeah,4984
okay,3677
do,526
you,2676
knowwhat,3202
you,2676
need,1860
now,2298
you,2676
need,1860
someone,3797
to,3985
friend,3920
i,4827
ll,4000
be,1411
friends,1288
withthe,4383
other,4643
interns,1715
they,3422
ll,4000
show,1143
me,1417
howto,5050
do,526
it,3838
in,4511
the,2332
morning,2649
well,3996
you,2676
can,2975
friend,3920
me,1417
okay,3677
thank,2683
you,2676
okay,3677
okay,3677
congratulations,701
you,2676
are,4990
now,2298
officiallypart,3439
of,3437
thefacebook,2884
generation,2813
good,3369
deal,2323
um,117
you,2676
done,1198
yes,1232
thank,2683
you,2676
okay,3677
well,3996
i,4827
have,2744
uh,3009
i,4827
have,2744
another,801
hour,4466
of,3437
work,3018
are,4990
you,2676
are,4990
you,2676
okay,3677
with,4411
that,2341
of,3437
course,3239
this,2539
was,686
great,3811
jules,4903
yeah,4984
it,3838
was,686
nice,51
to,3985
havean,2653
adult,3140
conversationwith,3573
an,2530
adult,3140
man,3149
you,2676
know,3505
what,2749
i,4827
mean,4469
like,1657
not,3759
about,994
work,3018
not,3759
about,994
i,4827
know,3505
what,2749
you,2676
mean,4469
oh,3629
we,1778
re,4892
here,2777
yeah,4984
was,686
i,4827
snoring,3995
no,4257
no,4257
no,4257
just,1504
sleeping,4299
sorry,4428
my,4022
parents,4790
aresleep,248
researchers,4662
and,2750
they,3422
ve,4745
been,1213
studyingmy,3916
sleep,1296
my,4022
whole,3231
life,967
apparently,465
i,4827
ma,3010
classic,2670
noisy,905
sleeper,1111
fun,222
getting,2156
to,3985
know,3505
me,1417
huh,893
it,3838
is,4345
i,4827
never,4450
fall,1100
asleepin,3358
the,2332
car,1517
so,1724
that,2341
was,686
actually,42
amazing,3839
apologize,835
for,2089
the,2332
racket,2093
barely,136
noticed,1906
i,4827
ll,4000
pretend,4244
i,4827
believe,2159
you,2676
i,4827
love,3464
this,2539
house,1782
it,3838
just,1504
looks,2876
happy,4280
to,3985
me,1417
like,1657
if,1252
it,3838
wasin,2640
a,4454
kids,3254
book,4432
it,3838
would,4443
make,4340
you,2676
feel,718
goodwhen,54
you,2676
turned,2858
the,2332
pageand,2752
saw,1956
it,3838
you,2676
know,3505
what,2749
i,4827
mean,4469
i,4827
do,526
well,3996
sayonarasayonarai,4314
didn,2202
t,1202
hear,1552
you,2676
come,3172
in,4511
you,2676
know,3505
i,4827
was,686
thinkingwe,4964
need,1860
someawake,4025
time,2404
together,2976
yeah,4984
that,2341
too,1800
morning,2649
good,3369
morning,2649
i,4827
m,1205
doris,806
they,3422
asked,4986
meto,3468
drive,2114
you,2676
today,4326
are,4990
you,2676
all,2866
set,3678
back,2112
there,2599
you,2676
got,4393
yourseat,2278
belt,972
fastened,1201
what,2749
happened,2893
to,3985
ben,291
oh,3629
somebody,1311
saidthat,3242
he,2738
got,4393
transferred,2292
um,117
you,2676
know,3505
the,2332
best,3521
wayto,3745
get,3316
back,2112
to,3985
headquarters,2178
oh,3629
my,4022
oh,3629
what,2749
come,3172
on,537
hold,2983
your,4638
horses,3291
maniac,1618
which,5002
way,2519
hon,3005
i,4827
m,1205
all,2866
turned,2858
around,964
here,2777
doris,806
doris,806
doris,806
what,2749
what,2749
you,2676
told,4602
me,1417
to,3985
transfer,4545
him,4606
that,2341
was,686
two,3249
days,4140
ago,3076
why,4231
didn,2202
t,1202
you,2676
check,817
with,4411
me,1417
first,1374
of,3437
all,2866
that,2341
was,686
yesterday,2892
where,654
is,4345
he,2738
do,526
you,2676
know,3505
thank,2683
you,2676
you,2676
must,688
think,1770
i,4827
m,1205
demented,5024
not,3759
the,2332
word,533
i,4827
would,4443
use,1813
but,3170
i,4827
was,686
a,4454
little,4505
surprisedwhen,3192
i,4827
got,4393
the,2332
call,371
jules,4903
i,4827
apologizeif,224
i,4827
overstepped,4178
in,4511
some,823
way,2519
no,4257
no,4257
no,4257
no,4257
no,4257
please,4712
don,4546
t,1202
apologize,835
you,2676
have,2744
done,1198
nothing,259
wrong,3233
look,400
i,4827
have,2744
a,4454
lot,3646
going,4846
on,537
and,2750
i,4827
m,1205
a,4454
very,4293
private,1145
person,2405
and,2750
at,4187
first,1374
i,4827
don,4546
t,1202
know,3505
i,4827
thoughtmaybe,1266
this,2539
wasn,3065
t,1202
gonna,1086
work,3018
but,3170
i,4827
was,686
wrong,3233
let,2685
me,1417
get,3316
one,3313
of,3437
those,4861
no,4257
no,4257
no,4257
no,4257
jules,4903
no,4257
explanationnecessary,2569
please,4712
no,4257
actually,42
one,3313
is,4345
becausei,359
am,3230
usually,4275
better,4998
than,4649
this,2539
the,2332
truth,580
is,4345
something,1702
about,994
youmakes,1797
me,1417
feel,718
calmor,375
more,430
centered,3130
or,4225
something,1702
and,2750
i,4827
could,4780
use,1813
that,2341
obviously,382
i,4827
hope,3176
you,2676
ll,4000
acceptmy,4689
apologyand,3569
come,3172
back,2112
to,3985
work,3018
for,2089
me,1417
if,1252
you,2676
want,4405
and,2750
i,4827
m,1205
not,3759
just,1504
saying,950
thisbecause,3123
i,4827
screwed,2659
upthis,2161
morning,2649
but,3170
i,4827
was,686
thinking,4148
thati,1315
d,3195
like,1657
to,3985
bring,1421
you,2676
upto,4572
my,4022
area,4845
next,1624
to,3985
becky,1524
i,4827
know,3505
you,2676
canhandle,3432
more,430
work,3018
if,1252
you,2676
d,3195
like,1657
more,430
i,4827
oh,3629
god,2916
i,4827
can,2975
t,1202
tell,3689
youhow,2493
much,63
i,4827
hatethat,980
ijumped,1743
the,2332
gunand,4626
i,4827
made,3599
you,2676
feel,718
i,4827
m,1205
coming,1488
back,2112
i,4827
m,1205
happy,4280
to,3985
come,3172
back,2112
excellent,2886
can,2975
i,4827
give,3562
you,2676
a,4454
liftback,1066
to,3985
the,2332
office,1242
sure,5017
thanks,3694
can,2975
i,4827
take,1079
this,2539
no,4257
thanks,3694
actually,42
do,526
you,2676
mind,4339
driving,1131
i,4827
don,4546
t,1202
technicallyhave,558
a,4454
license,3406
sure,5017
this,2539
is,4345
this,2539
is,4345
crazy,824
ben,291
two,3249
desks,2534
arenot,4948
gonna,1086
fit,1719
in,4511
here,2777
no,4257
i,4827
promise,2718
i,4827
ll,4000
stay,541
out,3592
of,3437
your,4638
way,2519
but,3170
it,3838
s,1885
impossible,2887
becausenow,3156
i,4827
don,4546
t,1202
have,2744
room,4700
for,2089
jules2,582
hi,586
hi,586
this,2539
is,4345
good,3369
right,3782
yeah,4984
i,4827
like,1657
this,2539
arrangement,1261
uh,3009
becky,1524
i,4827
want,4405
you,2676
to,3985
letben,1474
give,3562
you,2676
a,4454
hand,3879
okay,3677
and,2750
cc,2263
him,4606
on,537
all,2866
my,4022
e,4046
mails,3303
did,878
we,1778
getyesterday,2506
s,1885
numbers,3128
uh,3009
yes,1232
we,1778
did,878
i,4827
saw,1956
them,4886
here,2777
